Name,Price,Value,URL
"Печенье «Полечки» карамельные с глазурью (коробка 2,5 кг)","740,75 ₽",за кор. 2.5 кг,https://kdvonline.ru/product/pechenye-polechki-karamelnye-s-glazuryu-34581
"«Яшкино», печенье «Зебра» со вкусом топлёного молока, 180 г","57,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-zebra-so-vkusom-toplyonogo-moloka-34425
"«Яшкино», печенье со вкусом земляники со сливками, 215 г","51,30 ₽",за   шт.,https://kdvonline.ru/product/pechenye-so-vkusom-zemlyaniki-so-slivkami-33721
"«Яшкино», фаготтини с джемом «Черная смородина», 125 г","57,50 ₽",за   шт.,https://kdvonline.ru/product/fagottini-s-dzhemom-chernaya-smorodina-33955
"«Яшкино», печенье «Английское» овсяное, 300 г","71,30 ₽",за   шт.,https://kdvonline.ru/product/pechenye-angliyskoe-ovsyanoe-34357
"«Яшкино», печенье «Молочное», 250 г","65,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-molochnoe-33562
"«Яшкино», печенье «Цельнозерновое» яблоко-корица, 250 г","82,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-tselnozernovoe-yabloko-koritsa-32200
"«Tondi», печенье «Цельнозерновое» с глазурью и овсяными хлопьями, 350 г","100,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-tselnozernovoe-s-glazuryu-i-ovsyanymi-khlopyami-32027
"Печенье «Кунжутное», 180 г","90,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-kunzhutnoe-33164
"«Бегемотик Бонди», печенье мультизлаковое с яблочным соком, 155 г","87,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-multizlakovoe-s-yablochnym-sokom-32956
"«Tondi», choco Pie банановый (коробка 2,13 кг)","812,17 ₽",за кор. 2.13 кг,https://kdvonline.ru/product/choco-pie-bananoviy-32873
"«Tondi», choco Pie клубничный (коробка 2,13 кг)","825,38 ₽",за кор. 2.13 кг,https://kdvonline.ru/product/choco-pie-klubnichniy-32874
"«Tondi», choco Pie клубничный, 180 г","78,80 ₽",за   шт.,https://kdvonline.ru/product/choco-pie-klubnichniy-31232
"«Tondi», choco Pie банановый, 180 г","77,50 ₽",за   шт.,https://kdvonline.ru/product/choco-pie-bananoviy-29175
"«Яшкино», choco Pie, 180 г","78,80 ₽",за   шт.,https://kdvonline.ru/product/choco-pie-32040
"«Яшкино», печенье «Цельнозерновое» злаковое с клюквой, 250 г","75,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-tselnozernovoe-zlakovoe-s-klyukvoy-32916
"«Puffitto original», печенье слоеное с малиновой начинкой, 125 г","60,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sloenoe-s-malinovoy-nachinkoy-31426
"«Tondi», choco Pie кокосовый (коробка 2,13 кг)","788,10 ₽",за кор. 2.13 кг,https://kdvonline.ru/product/choco-pie-kokosoviy-32967
"«Tondi», choco Pie кокосовый, 180 г","77,50 ₽",за   шт.,https://kdvonline.ru/product/choco-pie-kokosoviy-31233
"«Яшкино», десерт шоколадный с вишней, 165 г","71,30 ₽",за   шт.,https://kdvonline.ru/product/desert-shokoladniy-s-vishney-32019
"«Яшкино», печенье ChocoStix в молочном шоколаде, 130 г","80,00 ₽",Хитза   шт.,https://kdvonline.ru/product/pechenye-chocostix-v-molochnom-shokolade-29712
"«Яшкино», фаготтини с яблочным джемом, 125 г","57,50 ₽",за   шт.,https://kdvonline.ru/product/fagottini-s-yablochnym-dzhemom-30479
"«Nina Farina», баггетсы мультизлаковые с морской солью, 65 г","36,30 ₽",за   шт.,https://kdvonline.ru/product/baggetsy-multizlakovye-s-morskoy-solyu-30751
"«Яшкино», печенье глазированное «Чайное», 350 г","102,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-glazirovannoe-chaynoe-29717
Печенье «Молочное» (коробка 4 кг),"985,20 ₽",за кор. 4 кг,https://kdvonline.ru/product/pechenye-molochnoe-29716
"«Smart Formula», печенье мультизлаковое, без сахара, 156 г","57,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-multizlakovoe-bez-sakhara-29968
"«Tondi», choco Pie (коробка 2,13 кг)","742,94 ₽",за кор. 2.13 кг,https://kdvonline.ru/product/choco-pie-30372
"«Яшкино», печенье «Шоколадное», 170 г","57,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-shokoladnoe-30214
"Печенье «Морковный бисквит» (коробка 1,5 кг)","586,95 ₽",за кор. 1.5 кг,https://kdvonline.ru/product/pechenye-morkovniy-biskvit-29451
"«Яшкино», печенье «Бонфетти», 200 г","71,30 ₽",за   шт.,https://kdvonline.ru/product/pechenye-bonfetti-29444
Печенье «Полечки со льном» (коробка 2 кг),"567,60 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-polechki-so-lnom-29575
"«Яшкино», печенье со вкусом пломбира, 220 г","52,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-so-vkusom-plombira-29502
"«Яшкино», печенье «Рок Фор», 215 г","55,00 ₽",Хитза   шт.,https://kdvonline.ru/product/pechenye-rok-for-29504
"Печенье Шоколадное (коробка 3,8 кг)","1 068,94 ₽",за кор. 3.8 кг,https://kdvonline.ru/product/pechenye-shokoladnoe-29566
"«Яшкино», печенье “Кокосовое”, 200 г","65,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-kokosovoe-29167
"«Яшкино», печенье «Ванильное кольцо», 180 г","58,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-vanilnoe-koltso-29130
"«Яшкино», печенье «Курабье с вишнёвым джемом», 180 г","67,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-kurabye-s-vishnyovym-dzhemom-29129
"Печенье «Заварики» со злаками, 500 г","186,30 ₽",за   шт.,https://kdvonline.ru/product/pechenye-zavariki-so-zlakami-29121
"Печенье «Заварики» со злаками (коробка 1,5 кг)","483,75 ₽",за кор. 1.5 кг,https://kdvonline.ru/product/pechenye-zavariki-so-zlakami-26319
"«Tondi», choco Pie, 180 г","73,80 ₽",за   шт.,https://kdvonline.ru/product/choco-pie-18537
"«Домашнее чаепитие», заварные пышечки с начинкой «вареная сгущенка», 460 г","186,30 ₽",за   шт.,https://kdvonline.ru/product/zavarnye-pyshechki-s-nachinkoy-varenaya-sguschenka-26731
"«Домашнее чаепитие», мини эклеры с печёными яблоками, 460 г","186,30 ₽",за   шт.,https://kdvonline.ru/product/mini-eklery-s-pechyonymi-yablokami-26730
"«Домашнее чаепитие», «Заварные пышечки» в белой глазури, 420 г","158,80 ₽",за   шт.,https://kdvonline.ru/product/zavarnye-pyshechki-v-beloy-glazuri-26729
"«Домашнее чаепитие», «Заварнельки» в карамельной глазури, 420 г","176,30 ₽",за   шт.,https://kdvonline.ru/product/zavarnelki-v-karamelnoy-glazuri-26728
"Печенье «Заварики» в белой глазури, 500 г","186,30 ₽",за   шт.,https://kdvonline.ru/product/pechenye-zavariki-v-beloy-glazuri-26320
"Печенье «Заварики» в белой глазури (коробка 1,5 кг)","472,50 ₽",за кор. 1.5 кг,https://kdvonline.ru/product/pechenye-zavariki-v-beloy-glazuri-26318
Печенье «Заварики» (коробка 1 кг),"410,00 ₽",за кор. 1 кг,https://kdvonline.ru/product/pechenye-zavariki-26317
"«Fun Banan», печенье-сэндвич сахарное с банановым вкусом, 220 г","73,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sendvich-sakharnoe-s-bananovym-vkusom-23392
"Печенье «Деревенские сливки», 160 г","35,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-derevenskie-slivki-2188
"«Puffitto original», печенье слоеное c начинкой «Черная смородина», 125 г","57,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sloenoe-c-nachinkoy-chernaya-smorodina-18661
"Конвертики с джемом «Чёрная смородина», 180 г","86,30 ₽",за   шт.,https://kdvonline.ru/product/konvertiki-s-dzhemom-chyornaya-smorodina-953
"«Tondi», печенье–сэндвич с шоколадным вкусом, 190 г","63,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladnym-vkusom-23829
"«Tondi», печенье–сэндвич с шоколадно-сливочным вкусом, 190 г","63,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladno-slivochnym-vkusom-23830
"«Forsite», печенье-сэндвич с шоколадно-сливочным вкусом, 220 г","68,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladno-slivochnym-vkusom-23393
"«Forsite», печенье–сэндвич с шоколадно-ореховым вкусом, 220 г","68,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladno-orekhovym-vkusom-23394
"«Forsite», печенье-сэндвич с кокосовым вкусом, 220 г","68,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-sendvich-s-kokosovym-vkusom-23395
"«Яшкино», печенье «Апельсин», сдобное, 137 г","70,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-apelsin-sdobnoe-372
"«Яшкино», печенье «Клубника», сдобное, 137 г","70,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-klubnika-sdobnoe-374
"«Яшкино», печенье «Вишня», сдобное, 137 г","70,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-vishnya-sdobnoe-373
"«Яшкино», печенье «Дженс», сдобное, 180 г","60,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-dzhens-sdobnoe-482
"«Яшкино», печенье «Американское», сдобное, 200 г","66,30 ₽",за   шт.,https://kdvonline.ru/product/pechenye-amerikanskoe-sdobnoe-170
"«Яшкино», печенье-сэндвич с клубничным кремом, затяжное, 190 г","57,50 ₽",Хитза   шт.,https://kdvonline.ru/product/pechenye-sendvich-s-klubnichnym-kremom-zatyazhnoe-23828
"«Яшкино», печенье-сэндвич со сливочным кремом, затяжное, 190 г","57,50 ₽",Хитза   шт.,https://kdvonline.ru/product/pechenye-sendvich-so-slivochnym-kremom-zatyazhnoe-23827
"«Бегемотик Бонди», детское печенье обогащённое железом, 180 г","85,80 ₽",за   шт.,https://kdvonline.ru/product/detskoe-pechenye-obogaschyonnoe-zhelezom-524
"«Бегемотик Бонди», детское печенье обогащённое йодом, 180 г","85,80 ₽",за   шт.,https://kdvonline.ru/product/detskoe-pechenye-obogaschyonnoe-yodom-525
"«Бегемотик Бонди», детское печенье обогащённое кальцием, 180 г","85,80 ₽",за   шт.,https://kdvonline.ru/product/detskoe-pechenye-obogaschyonnoe-kaltsiem-526
"«Яшкино», печенье «Овсяночка», сдобное, 350 г","83,80 ₽",за   шт.,https://kdvonline.ru/product/pechenye-ovsyanochka-sdobnoe-296
"«Nina Farina», баггетсы со вкусом «Неаполитанская пицца», 65 г","40,00 ₽",за   шт.,https://kdvonline.ru/product/baggetsy-so-vkusom-neapolitanskaya-pitstsa-30750
"Печенье «Царский десерт», сдобное, 360 г","85,00 ₽",за   шт.,https://kdvonline.ru/product/pechenye-tsarskiy-desert-sdobnoe-271
"Печенье «Кунжутное», сдобное, 500 г","237,50 ₽",за   шт.,https://kdvonline.ru/product/pechenye-kunzhutnoe-sdobnoe-22284
"Печенье «Заварные пышечки» в белой глазури, заварное (коробка 2 кг)","557,60 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-zavarnye-pyshechki-v-beloy-glazuri-zavarnoe-185
Печенье «Заварные пышечки» с начинкой со вкусом вареной сгущенки (коробка 2 кг),"592,60 ₽","Акция657,60 ₽за кор. 2 кг",https://kdvonline.ru/product/pechenye-zavarnye-pyshechki-s-nachinkoy-so-vkusom-varenoy-sguschenki-186
Печенье «Заварные пышечки» с начинкой со вкусом клубники (коробка 2 кг),"630,00 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-zavarnye-pyshechki-s-nachinkoy-so-vkusom-klubniki-1572
Печенье «Мини-эклеры начинкой «Заварной крем» (коробка 2 кг),"685,00 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-mini-eklery-nachinkoy-zavarnoy-krem-18753
Печенье «Мини-эклеры с малиновой начинкой» (коробка 2 кг),"650,00 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-mini-eklery-s-malinovoy-nachinkoy-18747
Печенье «Мини-эклеры с печёным яблоком» (коробка 2 кг),"642,60 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-mini-eklery-s-pechyonym-yablokom-18533
Печенье «Мини-эклеры с брусничной начинкой» (коробка 2 кг),"705,00 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-mini-eklery-s-brusnichnoy-nachinkoy-17345
"Печенье «Овсяночка», сдобное (коробка 2 кг)","455,00 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-ovsyanochka-sdobnoe-303
"Печенье «Дженс», сдобное (коробка 2,6 кг)","630,50 ₽",за кор. 2.6 кг,https://kdvonline.ru/product/pechenye-dzhens-sdobnoe-375
Печенье «Заварнельки в карамельной глазури» (коробка 2 кг),"657,60 ₽",за кор. 2 кг,https://kdvonline.ru/product/pechenye-zavarnelki-v-karamelnoy-glazuri-17348
"Печенье сдобное с добавлением цветного драже (коробка 4,5 кг)","1 417,50 ₽",за кор. 4.5 кг,https://kdvonline.ru/product/pechenye-sdobnoe-s-dobavleniem-tsvetnogo-drazhe-1566
"Печенье–сэндвич с шоколадным вкусом (коробка 3,4 кг)","1 071,00 ₽",за кор. 3.4 кг,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladnym-vkusom-924
Печенье–сэндвич с шоколадно-ореховым вкусом (коробка 4 кг),"1 235,20 ₽",за кор. 4 кг,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladno-orekhovym-vkusom-932
"Печенье–сэндвич с шоколадно-сливочным вкусом (коробка 3,4 кг)","1 071,00 ₽",за кор. 3.4 кг,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladno-slivochnym-vkusom-925
Печенье-сэндвич с кокосовым вкусом (коробка 4 кг),"1 235,20 ₽",за кор. 4 кг,https://kdvonline.ru/product/pechenye-sendvich-s-kokosovym-vkusom-930
Печенье–сэндвич с шоколадно-сливочным вкусом (коробка 4 кг),"1 235,20 ₽",за кор. 4 кг,https://kdvonline.ru/product/pechenye-sendvich-s-shokoladno-slivochnym-vkusom-933
